Record Length,2.500000e+03,,   0.012250000000,  -0.06000,
Sample Interval,1.000000e-06,,   0.012251000000,  -0.06000,
Trigger Point,-1.225000000000e+04,,   0.012252000000,  -0.06160,
,,,   0.012253000000,  -0.06000,
,,,   0.012254000000,  -0.06000,
,,,   0.012255000000,  -0.06080,
Source,CH1,,   0.012256000000,  -0.06000,
Vertical Units,V,,   0.012257000000,  -0.06080,
Vertical Scale,2.000000e-02,,   0.012258000000,  -0.06000,
Vertical Offset,7.200000e-03,,   0.012259000000,  -0.06000,
Horizontal Units,s,,   0.012260000000,  -0.06000,
Horizontal Scale,2.500000e-04,,   0.012261000000,  -0.06000,
Pt Fmt,Y,,   0.012262000000,  -0.06080,
Yzero,0.000000e+00,,   0.012263000000,  -0.06000,
Probe Atten,1.000000e+00,,   0.012264000000,  -0.06000,
Model Number,TDS1012B,,   0.012265000000,  -0.05920,
Serial Number,C063623,,   0.012266000000,  -0.06000,
Firmware Version,FV:v22.01,,   0.012267000000,  -0.06000,
,,,0.012268000000,  -0.06000,
,,,0.012269000000,  -0.05920,
,,,0.012270000000,  -0.06080,
,,,0.012271000000,  -0.05920,
,,,0.012272000000,  -0.05920,
,,,0.012273000000,  -0.06000,
,,,0.012274000000,  -0.06000,
,,,0.012275000000,  -0.05920,
,,,0.012276000000,  -0.06000,
,,,0.012277000000,  -0.05920,
,,,0.012278000000,  -0.06000,
,,,0.012279000000,  -0.05920,
,,,0.012280000000,  -0.05920,
,,,0.012281000000,  -0.05920,
,,,0.012282000000,  -0.05920,
,,,0.012283000000,  -0.05840,
,,,0.012284000000,  -0.05840,
,,,0.012285000000,  -0.05840,
,,,0.012286000000,  -0.05840,
,,,0.012287000000,  -0.05840,
,,,0.012288000000,  -0.05840,
,,,0.012289000000,  -0.05840,
,,,0.012290000000,  -0.05760,
,,,0.012291000000,  -0.05760,
,,,0.012292000000,  -0.05840,
,,,0.012293000000,  -0.05760,
,,,0.012294000000,  -0.05680,
,,,0.012295000000,  -0.05760,
,,,0.012296000000,  -0.05840,
,,,0.012297000000,  -0.05760,
,,,0.012298000000,  -0.05680,
,,,0.012299000000,  -0.05760,
,,,0.012300000000,  -0.05760,
,,,0.012301000000,  -0.05680,
,,,0.012302000000,  -0.05760,
,,,0.012303000000,  -0.05680,
,,,0.012304000000,  -0.05680,
,,,0.012305000000,  -0.05760,
,,,0.012306000000,  -0.05680,
,,,0.012307000000,  -0.05680,
,,,0.012308000000,  -0.05680,
,,,0.012309000000,  -0.05600,
,,,0.012310000000,  -0.05520,
,,,0.012311000000,  -0.05600,
,,,0.012312000000,  -0.05520,
,,,0.012313000000,  -0.05600,
,,,0.012314000000,  -0.05520,
,,,0.012315000000,  -0.05520,
,,,0.012316000000,  -0.05520,
,,,0.012317000000,  -0.05520,
,,,0.012318000000,  -0.05520,
,,,0.012319000000,  -0.05520,
,,,0.012320000000,  -0.05440,
,,,0.012321000000,  -0.05440,
,,,0.012322000000,  -0.05440,
,,,0.012323000000,  -0.05360,
,,,0.012324000000,  -0.05440,
,,,0.012325000000,  -0.05360,
,,,0.012326000000,  -0.05360,
